2.055657406624125064e-04	6.123279043401934701e-06	2.457958951001820366e-03	3.574437586224306698e-03	1.129005384646676194e-05	3.595770177449848087e-03	3.072763478071783606e-03
1.181248627044630822e-03	7.508191285352360661e-03	5.786602643728326785e-03	3.918542484052582424e-03	1.293466796445141072e-04	7.442173085880810120e-03	3.730552621478844342e-03
1.553075725979216962e-04	7.826867538905345201e-03	2.731994369253808695e-03	1.768704457373815320e-02	0.000000000000000000e+00	2.469284174441606968e-03	9.457131941012022341e-03
6.638555287477304742e-04	7.774333043666552603e-03	7.715604025306081054e-03	1.645197115653218925e-02	1.478054245834164245e-04	6.726148915061081097e-03	8.378762115268592950e-03
4.036462339344360981e-03	1.271822786026671236e-05	9.572107463720003206e-03	1.133903755140960000e-02	1.040660031773734198e-04	2.453486852472571561e-02	2.601092521985359091e-02
2.578199517645616678e-03	2.309905935411298451e-03	9.356220037589070906e-03	1.545371238133883343e-02	3.123485210158868995e-04	1.296870054806913315e-02	2.799469846565152964e-02
4.992500482215290677e-03	1.845410023381973243e-04	4.563614622721061040e-03	1.252393181257344286e-03	3.809303084796263511e-05	9.408404564034113238e-03	8.747514491028280173e-03
2.592906164500445674e-03	2.951655262816737200e-03	6.381643914927156817e-03	9.013994239934831551e-03	1.977203879809796979e-04	5.397186370626537270e-03	3.631508969930163921e-02
6.525195437324937675e-05	3.767412351548171581e-04	3.356059636677491756e-03	1.636873273618939112e-02	7.978883928873471828e-04	5.534074060647970958e-03	7.026949262618968454e-03
1.034915769995814038e-03	3.905880273633110123e-03	8.032428013602177855e-03	1.672097102913054634e-02	4.994534340830568972e-04	4.636985972400862674e-03	1.056743546011544577e-02
2.031046888833120333e-04	9.292769744948661879e-05	2.170173571166938899e-03	1.003754794275145239e-02	3.555436306366626222e-04	3.005498936003961081e-03	3.492401552632941591e-03
4.448364244799673378e-04	6.769692623718450916e-04	8.239050593887412705e-03	2.602410830357925614e-02	1.077388828965395980e-03	2.560225044198195191e-03	1.080448585341538086e-02
1.411501997508298085e-02	3.689395618447496167e-02	1.069753891249466092e-02	9.368592796927371555e-03	5.957944000957891492e-03	2.340292495888988619e-02	1.328348605891838813e-02
2.157314416094886431e-02	5.540788031377385375e-02	1.770440943182718246e-02	6.445325709158099443e-03	2.562026499132460857e-03	1.956249599346696066e-02	9.372565933065448926e-03
1.849286648658399479e-01	7.524077573504917016e-02	2.734449594554441698e-02	4.386392637849839161e-03	1.361007110856436025e-03	2.011610637023670753e-02	6.691707811324781527e-03
1.726775092462010802e-02	4.099133200309859615e-02	1.060613548622978304e-02	7.832401124936758108e-03	1.884023968397715828e-03	1.269472924903380061e-02	1.194090897410116092e-02
3.430759341288406087e-04	1.897339924831166784e-03	3.077090912230713918e-03	5.038975631209655949e-03	2.059259323714018506e-04	2.361872043681437043e-03	3.056265268575370994e-03
6.679430461331395700e-04	3.170215611540844105e-03	5.954221041260278173e-03	4.992296781628207704e-03	4.247677897931279186e-04	6.415416403824051629e-03	7.345629394328842370e-03
1.048161107104750154e-04	1.936780073151399793e-03	9.204425716116066206e-03	1.045858444724782552e-02	2.343204368096295906e-05	4.782238738389546842e-03	4.532796816310932439e-03
4.123865824902864653e-04	1.490358262781838177e-03	4.683720305709546811e-03	5.211786137466729342e-03	1.358377198334525230e-05	7.379414394086818672e-03	6.685450231473846934e-03
0.000000000000000000e+00	7.047579401194045690e-02	8.676946030667400094e-04	1.102972475294282877e-04	4.208519181665827484e-05	7.089267898040812349e-05	2.171952952470065476e-05
2.152265743659559491e-04	2.626151120441182901e-02	4.957676318617140754e-03	4.184058351380618226e-03	3.691323280583320212e-05	5.440918765100300272e-03	7.951169566839180747e-03
0.000000000000000000e+00	5.622298836719876597e-02	5.300855135267103224e-04	8.197182133978579656e-04	7.837104122846580358e-05	2.557570802664855267e-04	8.312359844101637829e-04
1.425105885224239692e-03	4.020727346798800422e-02	8.662215278496965959e-03	2.246726444267194318e-03	4.179157651817548444e-05	1.005224297163951654e-02	4.036085829475525612e-03
1.680860584463263001e-04	3.078244822346630082e-04	2.628571469602883608e-03	5.358910000743536892e-03	9.417456138882698927e-06	2.086206709359832764e-03	2.592082651034944597e-03
9.819035468026698823e-04	1.261535297867737247e-03	3.223063149196410838e-03	3.905510548430239648e-03	3.460035712096650127e-06	3.614153395469365312e-03	4.412241556225258467e-03
1.369108586306839841e-04	1.795259273868513809e-03	3.374109889115739936e-03	1.279556993927614093e-02	0.000000000000000000e+00	4.366947108738131710e-03	4.519355373291775169e-03
8.197662402676998174e-04	2.547779256105631076e-03	5.732761072487347134e-03	4.554894822466222168e-03	0.000000000000000000e+00	5.797202527092180230e-03	2.655221848572143252e-03
2.824034912455064637e-03	1.192136458727024599e-04	6.543451336289423867e-03	7.704551324875411750e-03	3.278337474379820066e-02	1.028544599754936152e-02	3.416124616272795539e-02
7.212514247798316319e-03	7.003716088559528308e-04	1.526123848663744377e-02	1.757647130439113012e-02	1.490651407732146959e-02	2.226595976650160014e-02	3.239407214090051640e-02
2.832523228566285675e-03	3.056521724249027590e-05	7.149401388453171212e-03	1.605373407024978175e-03	4.854436025660976983e-03	9.900666241006354437e-03	8.524517055963711648e-03
1.225493086067630478e-03	3.588396581231930848e-03	7.173100662759223332e-03	8.715764500192280800e-03	1.421140124966907212e-02	5.708582075191901556e-03	7.016896178044196297e-02
0.000000000000000000e+00	2.457696625509908617e-04	2.600324894627061012e-03	2.431685481857749631e-02	1.500103814452256878e-01	2.365813375792203863e-05	1.971245897801585621e-03
2.598643699031416670e-06	7.697999749844905697e-06	7.857515830471799648e-03	3.560876815335904666e-02	4.874125292379635765e-02	2.381486918500375083e-03	1.162726758657942061e-02
2.087879643597271835e-04	1.710228328185850401e-04	2.694895309546552122e-03	1.407925108996685958e-02	1.538992894621212491e-02	8.773268766343862799e-04	3.513507071824499822e-03
0.000000000000000000e+00	1.373020771294269091e-03	4.325785807041485249e-03	4.825625344997618721e-02	1.847789831816431805e-01	1.441581657036263009e-04	5.380942219351499307e-03
1.455149446880428868e-02	1.615475828371560046e-03	5.211173483496617936e-02	1.557019097125472592e-19	2.470352036405998597e-01	1.577387699368731910e-02	3.360957783000597873e-03
2.559343605837871918e-02	3.307929788986030731e-04	5.405222903373901877e-02	8.211908321901344524e-03	5.871027642603948715e-02	5.382316013345836425e-02	1.799065864928264119e-02
1.117094488680606817e-01	8.085289147883875996e-03	7.918838750067618004e-02	5.539884476537182889e-04	5.802752993633240181e-02	2.301883393513630763e-02	4.838217490540341545e-03
1.690424594871561825e-02	3.459213004112458709e-05	6.820278400735847735e-02	1.424083603038465116e-03	1.133563589925723342e-01	2.741131787503436890e-02	6.732817851719032423e-03
1.790164940159337439e-03	8.039259291031440689e-04	7.157274066334134294e-03	2.590462766167955875e-03	8.366821091192565957e-05	1.196840142447025759e-02	2.433009721832799996e-03
1.394454122254073234e-03	1.294926925797213260e-03	6.273292239420724323e-03	5.085916087035018303e-03	1.632742963992119055e-04	6.501076034705698115e-03	7.133624548054311870e-03
6.209645846694287292e-05	1.555843069371698169e-03	4.820152401012566326e-03	8.973688031064490020e-03	9.417325130025028048e-06	1.921568057402840094e-03	3.605598240619603892e-03
6.209081819664678120e-04	8.173533466020320611e-04	6.589036318987472225e-03	8.499327533999179174e-03	3.352094499631280049e-05	1.209507960153321897e-02	5.124585608543215896e-03
1.110900981845726419e-03	1.333514230399042259e-02	6.632720583545938936e-03	3.705836561600856210e-03	1.294126565048591836e-04	6.419464707709576431e-03	4.862441583123359827e-03
3.438994173174821176e-03	1.663141329042525443e-02	8.916639518684193327e-03	9.203642293046496517e-03	2.108772722943985298e-04	9.653714606812097837e-03	8.156136594258820566e-03
6.895684337680583597e-04	2.054641657611623942e-02	3.238055054094245242e-03	2.148138897385833569e-03	2.775380574174290721e-04	3.928462188440848615e-03	4.282628513761771102e-03
1.042833351875832896e-03	1.049114759603216908e-02	6.347369365069394261e-03	5.056843618689880679e-03	4.224769300130699174e-05	1.288534937810699443e-02	8.225085779673492470e-03
2.016764939318591162e-04	3.888255809242461277e-06	3.908205208434207927e-03	4.835251775421219034e-03	4.343422044100592151e-05	4.161041767134676835e-03	4.615640137282499451e-03
7.361063324617694208e-04	7.461757152317322018e-04	5.995815022188986584e-03	3.201085670664590484e-03	1.858123388146649252e-04	6.807094027867513497e-03	4.326103843571529883e-03
1.367253356559885915e-03	9.761599360185329623e-04	4.463017755916174820e-03	6.391615608121594544e-03	1.193812417005759229e-04	4.649594662067599478e-03	5.358733927746585357e-03
5.606263831039505225e-04	8.778857261752453850e-04	9.000078201717495036e-03	5.690999385042938910e-03	3.318648122032364354e-05	1.033723881869022358e-02	9.026226676833811260e-03
