1.308045964600125857e-02	2.823698602733196823e-04	2.792106406156867268e-02	2.139058590512293249e-03	2.245092766503325402e-03	5.704312006085141516e-03	1.623858670480566799e-02	1.412930278494411301e-02
5.402260652377172991e-03	2.584232268978428764e-05	9.145959263114376153e-03	4.742426644845104504e-03	2.038218618618534226e-04	3.576500748663280927e-03	6.517757327735076165e-04	1.042272389884979500e-02
7.369876761065322773e-03	1.731151394802905158e-04	3.781124696980309174e-02	2.134984731228238043e-03	3.069937566145114309e-03	5.552961868822270559e-03	1.121093019232093438e-02	5.189779209061223461e-03
8.371221633992179806e-03	8.378788954710628773e-04	6.814238897458256387e-03	5.995563246943807340e-05	3.315662398538496620e-04	3.823005025617955219e-03	1.536100405013932427e-02	3.756834004787613143e-03
6.809766408149243652e-03	4.698169257805427375e-04	8.201427833397164496e-03	7.397429444335875889e-04	3.988610223879160074e-03	4.516176597877697221e-03	2.009181205049204166e-02	7.345084499720088214e-03
3.627674485843358602e-03	3.567194782071150447e-04	2.526037325999433251e-03	1.420359938831389744e-04	7.854585670511186803e-05	1.715303054311175836e-03	1.098984504575934405e-02	3.234522111272843028e-03
2.755532626453072349e-03	9.894836684782681684e-04	1.413593318590565355e-02	3.914713718810232152e-04	6.252083045845039213e-04	7.151234511301682653e-03	2.742042228298485068e-02	4.823437398211468871e-03
1.508042611687648513e-02	6.105588600935946304e-03	1.295989937826806486e-02	1.316493322816728907e-02	3.741955441067135180e-02	1.000055507979327567e-02	7.776150492330121886e-03	2.773237732290918106e-02
1.487372694400113278e-02	2.250909564436129068e-03	8.585497779775430952e-03	2.027179282471929314e-02	5.571598409272355418e-02	1.449564687933215662e-02	5.998020552029471354e-03	2.873942806085406226e-02
6.058585598046608775e-03	9.940123271027735338e-04	8.644192569348447056e-03	1.999541016764460888e-01	7.203332380494735510e-02	2.005920414863671120e-02	4.812606897156485909e-03	4.660292675455424832e-02
7.646140928572900917e-03	1.664287476496025767e-03	1.393831226340520868e-02	1.655734867077015421e-02	4.137677499567229272e-02	8.465465553180829411e-03	6.928545012673653289e-03	2.103732582180524099e-02
4.748864762131491807e-03	1.694478157763760898e-04	3.188942068312224966e-03	2.761574279890544265e-04	1.823914226504432011e-03	2.448587759646567771e-03	4.304164277595412882e-03	1.505418293835831438e-03
7.771315819628385989e-03	3.532187532282123109e-04	5.521303469062105104e-03	4.508705915449275959e-04	3.206106372341871978e-03	5.299064347656133080e-03	4.736650124359480414e-03	6.134144338420030075e-03
1.251285338509751204e-02	2.476203453006037137e-05	5.245694155492103966e-03	1.966999690500303457e-04	1.786045893507331268e-03	4.663318377171870623e-03	8.497099764652361539e-03	2.685982361373616747e-03
1.046326813488625621e-02	9.076847083147784247e-06	5.726539075023843149e-03	4.367974618761665982e-04	1.470884037263941709e-03	3.051347790018295401e-03	5.073291981328068023e-03	3.161204975940831111e-03
1.135411945241294540e-03	4.686216980031773365e-05	2.574698654309950127e-04	9.293875857079555763e-05	7.479808853005123770e-02	7.356197462761399162e-04	3.065921332903134735e-04	0.000000000000000000e+00
8.050063711830347801e-03	2.300541801732679508e-05	7.756709899449220486e-03	2.273698371031958272e-05	2.738482318575160418e-02	2.525531928752378953e-03	4.175096052239471965e-03	4.618448510349236653e-03
9.926778473509196513e-04	8.560334114049024628e-05	1.037006540159014778e-03	4.181691804377369909e-05	5.984068198978966663e-02	1.360522596275268294e-06	1.158932902274866904e-03	6.003706966794834576e-05
1.229438065359296679e-02	2.404789081264837312e-05	5.058399731862139349e-03	1.086772052207609935e-03	4.108790998790105842e-02	5.780331707234273413e-03	1.845196787264486793e-03	7.071628337185172954e-03
3.730036005416269805e-03	9.258112011998487499e-06	2.532259177852072291e-03	2.993207369400175278e-04	2.427942837586034267e-04	1.536193912133023342e-03	5.303887072705647243e-03	1.233804255769675425e-03
4.290725915406915641e-03	2.722151803765221988e-06	4.400284128082984289e-03	9.059948110017525431e-04	1.263090613122909564e-03	1.754073150849622597e-03	3.753921699276750561e-03	3.701750657111493870e-03
6.435209105686782137e-03	2.285607239507656895e-07	4.023005805351545505e-03	8.833819606488721953e-05	1.702905712855987347e-03	2.751895736611674297e-03	1.209964315470511351e-02	4.271903507787426328e-03
1.027445048552668924e-02	0.000000000000000000e+00	2.702218308843609695e-03	7.882621299237826387e-04	2.610609783457095486e-03	2.610117536532793360e-03	3.824736726898701408e-03	1.836255623626063078e-03
1.111684430689595382e-02	3.410027333137199274e-02	3.870487015095489675e-02	2.273343944399904351e-03	1.174061256942877626e-04	6.517085695769601374e-03	5.817554919864668765e-03	9.617691766181088453e-03
2.612773939138698237e-02	1.528356823489756926e-02	2.931626515810393380e-02	5.539509119819674768e-03	8.726369575440738558e-04	1.486028558686986606e-02	1.428356698244846561e-02	2.187918125007495482e-02
5.490569193312555898e-03	4.720835100370007059e-03	9.429158425271061406e-03	1.956034784621345484e-03	9.444366950572995255e-06	6.125278822370880220e-03	8.062823790734690828e-04	1.294858156198540333e-02
3.074435960337405446e-03	1.426075811202178259e-02	8.184277456396735206e-02	1.049688471735601980e-03	3.287035352062172167e-03	6.448169311960644939e-03	1.117182810273849303e-02	6.400059920456070348e-03
6.932910198119812250e-04	1.583210809852974577e-01	1.652718291764905707e-03	0.000000000000000000e+00	2.162618236249455432e-04	1.854573516614258736e-03	3.004883656354651392e-02	4.076341090217995436e-04
7.968604352151744188e-03	5.124390793541263450e-02	1.078577226208286312e-02	1.221042837579687434e-05	6.302574901867701318e-06	3.765354405930689940e-03	4.243104474996765157e-02	2.351403975418054661e-03
1.794566657637366048e-03	1.622232341986497642e-02	3.859554723707703423e-03	2.215107077825085582e-04	1.439675298977465847e-04	1.969811489042343645e-03	1.526653212081998355e-02	1.975468663723767542e-03
9.173421620401469526e-04	1.949180274210272346e-01	5.683923931185951711e-03	0.000000000000000000e+00	1.285394539861259029e-03	2.861871641949401829e-03	5.872013070965023673e-02	1.365539467591231609e-03
4.516048218845982072e-03	2.456171792591634040e-01	3.190591280461121341e-03	1.153669172779574030e-02	1.391314845996134740e-03	9.289028636816638873e-02	6.066102890293537929e-06	1.915773028926411742e-02
1.819930718659544880e-02	5.452653480927776436e-02	1.924572435931896225e-02	1.924621931143942824e-02	1.802769331426534185e-04	6.783949227431435025e-02	8.388525163702200207e-03	6.514033962228692187e-02
1.267199424213323079e-02	5.159602043201676896e-02	3.188386914521729263e-03	1.078182402514421406e-01	7.539131021833026837e-03	1.133675908490442835e-01	7.419464244012323115e-04	3.308714466687352057e-02
9.134167704022536777e-03	1.059024402643153895e-01	4.213296430743958786e-03	1.042094234812497577e-02	1.249363775495341417e-04	1.077401783980242445e-01	1.665321901356166777e-03	3.223988174516137506e-02
1.081113764100094694e-02	5.942387375125238419e-05	2.289360100686069991e-03	1.183096351921294857e-03	7.784580888488629386e-04	6.477965657326101995e-03	1.814608073531557252e-03	8.239780455381227886e-03
1.034988573576094834e-02	1.600327043181314340e-04	7.127905016784238414e-03	1.355159054465558460e-03	1.326471539359883869e-03	3.649862938618681288e-03	4.340068229220807143e-03	3.505050759083430667e-03
4.773436321730031330e-03	6.248826332927422740e-06	4.019400387459743339e-03	3.402624106079758727e-05	1.504322094998439665e-03	2.161376008159596705e-03	9.111159421653294496e-03	2.142934912162678708e-03
1.701368725851933050e-02	3.020787721977211005e-05	4.698698235586426519e-03	3.592641573881726795e-04	5.376013462291736591e-04	4.854438850249752531e-03	5.846186217606370167e-03	6.548158394634480579e-03
9.020707679217393471e-03	1.062773472711616552e-04	5.351039187583564276e-03	6.086529565658227534e-04	1.342239285091422450e-02	3.339799622966006538e-03	3.072108288614537695e-03	6.344109550312456748e-03
1.426319981328161637e-02	1.811818582341523506e-04	7.617932445822326974e-03	3.470271872890139542e-03	1.676453943771665303e-02	6.668720300539717621e-03	7.961640784967425125e-03	6.328557751221845426e-03
5.764189009863358686e-03	2.584275857524490246e-04	4.218316425991703450e-03	5.269975324978136075e-04	2.127505009612495890e-02	1.539054115043312753e-03	1.980760293890812106e-03	3.587616393114212692e-03
1.600259782174323284e-02	4.043399391342529411e-05	5.129009656110124042e-03	6.445105848098664882e-04	1.058028301256986638e-02	5.002320107316745104e-03	3.718762080414328430e-03	9.704858864172029309e-03
5.931776215914883778e-03	3.937400589563362402e-05	3.921431220620024381e-03	1.157010290331960902e-04	1.220418696239034445e-06	2.278587927426149653e-03	4.865174806505212328e-03	3.055411653899552625e-03
6.022175125060174293e-03	1.671765363089161138e-04	4.569969670364386512e-03	7.121193701146516985e-04	6.928002639542323125e-04	3.405567122330395349e-03	3.496865733159057812e-03	6.293771379675130832e-03
6.656075745063178700e-03	1.057098934274363353e-04	3.791542865699903432e-03	1.222562696248224393e-03	9.498696471337383018e-04	3.981611217565727071e-03	6.950994292388058479e-03	3.223367179033408310e-03
1.187995768034879815e-02	3.351433248827969069e-05	7.930346496395178010e-03	6.305146389447323970e-04	6.972566234023282877e-04	5.010014907676649254e-03	6.438813868085677822e-03	7.438301830644197116e-03
